mac	eventdate	eventtime	chname	program_id	geo_location	code	sat	ts	indextime
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	18:39:24	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T18:41:49.522+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	21:06:42	MBC1	27939	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T21:09:03.798+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:24:31	MBC2	14604	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T22:26:40.595+00:00
b0431ae993eb3808679580c83915ee16	2024-01-06	23:18:04	SSC 2 HD	14630		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	05:59:55	Al Arabiya	25159		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	19:27:29	Iran International TV HD	0		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:24:33	MBC3	212	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T22:26:40.595+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	00:23:04	MBC Action	30731		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	19:27:42	Test TV 15	0		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	23:15:57	MBC1	27942		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	21:06:45	MBC2	14603	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T21:09:03.798+00:00
b0431ae993eb3808679580c83915ee16	2024-01-06	19:27:22	MBC Drama	30617		ELWS	ARABSAT	1709554787.5329993	
852489d2471301cbefc17a3ee8533dc8	2024-01-06	16:56:15	MBC2	0	[45.0, 25.0]	ELWS	BADR_4&6	1709554787.5329993	2024-01-06T16:58:47.814+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:07:30	KSA SPORT1 HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T13:10:06.014+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	05:59:56	MBC Masr 2	29816		ELWS	NILESAT 101&102	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	09:34:17	AlThaqafeya HD	3902		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:07:42	Asharq News Channel HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T13:10:06.014+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:27:48	Zee Alwan	16628	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709554787.5329993	2024-01-06T22:29:44.889+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	00:23:38	MBC Drama HD	30609		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:07:59	Dubai Sports 1	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709117223.6836503	2024-01-06T22:12:07.631+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:58:03	Mehwer	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709117223.6836503	2024-01-06T13:59:45.362+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:36:25	MBC Action HD	30979		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	09:29:09	MBC Action	30976		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:24:54	MBC Masr 2	29829	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709554787.5329993	2024-01-06T22:26:40.595+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	00:23:04	Al Arabiya	25151		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	23:14:55	MBC4	44259		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	19:27:44	ZEE ALWAN	0		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	09:30:11	MBC4 HD	43871		ELWS	ARABSAT	1709554787.5329993	
bda326f89bce77e65a79c04cd2970abe	2024-01-06	18:49:18	MBC1	27937		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:48:32	SSC 3 HD	14630		ELWS	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	19:27:39	Test TV 7	0		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:36:23	MBC Masr	30732		ELWS	NILESAT 101&102	1709554787.5329993	
bda326f89bce77e65a79c04cd2970abe	2024-01-06	18:49:19	Al Arabiya	25176		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:48:35	AlThaqafeya HD	4100		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:07:59	Dubai Sports 1	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709554787.5329993	2024-01-06T22:12:07.631+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:07:42	Asharq News Channel HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709554787.5329993	2024-01-06T13:10:06.014+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:36:24	MBC4 HD	44245		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	14:36:22	Asharq News Channel HD	0		ELWS	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	00:21:30	MBC1	28138		ELWS	ARABSAT	1709554787.5329993	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:05:15	Al Nahar Drama	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709117223.6836503	2024-01-06T22:07:43.705+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	22:07:54	Dubai TV	51084	[39.2192, 21.5169]	ELWS	BADR_4&6	1709554787.5329993	2024-01-06T22:12:07.631+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	00:01:51	MBC Action	30731	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-06T00:04:11.478+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	00:02:59	MBC1	28138	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-06T00:04:37.234+00:00
b0431ae993eb3808679580c83915ee16	2024-01-06	00:00:21	MBC1	28138		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	00:42:24	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T00:45:09.613+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	20:12:25	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T20:14:38.934+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	10:08:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T10:10:36.739+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	07:19:22	MBC1 HD	27924	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T08:31:10.861+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	21:48:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T21:50:39.898+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	08:11:51	MBC Action	30973	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T08:14:39.769+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-06	21:47:43	SSC 1 HD	18943		SALIVE	ARABSAT	1709554787.5329993	
4de5d928230506096ebe5acbb6d956f3	2024-01-06	02:11:51	MBC Action	30732	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T02:14:38.994+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	23:52:23	Nile Drama	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T23:55:10.201+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	04:22:59	MBC1	28143	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T04:25:08.828+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	19:42:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T19:45:08.167+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-06	20:29:24	Al Arabiya	25178		SALIVE	ARABSAT	1709554787.5329993	
b0431ae993eb3808679580c83915ee16	2024-01-06	22:03:00	MBC3	65179		SALIVE	ARABSAT	1709554787.5329993	
4136b85db09a646f2fb83c341556c940	2024-01-06	21:39:22	MBC1 HD	27939	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T21:42:15.259+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	10:48:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T10:50:12.792+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	09:38:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T09:40:13.968+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	23:39:22	MBC1 HD	27942	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T23:42:10.738+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	20:49:22	MBC1 HD	28153	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T20:52:16.619+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	02:59:22	MBC1 HD	28141	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T03:02:04.438+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	11:48:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T11:50:18.413+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	12:42:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709554787.5329993	2024-01-06T12:44:48.495+00:00
b0431ae993eb3808679580c83915ee16	2024-01-06	14:30:24	Saudi 1 HD	0		SALIVE	ARABSAT	1709554787.5329993	
4136b85db09a646f2fb83c341556c940	2024-01-06	01:59:22	MBC1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T02:02:10.664+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-06	17:14:40	MBC2	14601		SALIVE	ARABSAT	1709554787.5329993	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	00:43:49	MBC Max HD	12977		SALIVE	ARABSAT	1709554787.5329993	
4de5d928230506096ebe5acbb6d956f3	2024-01-06	06:21:51	MBC Action	30971	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T06:24:17.106+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	07:32:59	MBC1	27924	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T07:35:11.812+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	06:28:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T06:30:37.22+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	17:40:56	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T17:45:06.906+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	18:51:51	MBC Action	30753	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T18:54:06.645+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	16:21:51	MBC Action	30752	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T16:24:40.222+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	03:02:59	MBC1	28141	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T03:04:40.279+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	22:39:22	MBC1 HD	28154	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T22:42:08.673+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	18:19:22	MBC1 HD	27936	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T18:22:13.643+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	21:52:25	Al Hayat Muslsalat	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T21:55:09.016+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	22:21:51	MBC Action	30758	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T22:24:40.02+00:00
b0431ae993eb3808679580c83915ee16	2024-01-06	14:59:43	Saudi 1 HD	0		SALIVE	ARABSAT	1709554787.5329993	
4136b85db09a646f2fb83c341556c940	2024-01-06	08:59:22	MBC1 HD	28148	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T10:08:11.921+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	17:08:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T17:10:08.702+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-06	23:58:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-07T00:00:15.158+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:12:24	MBC IRAQ	30206	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T13:15:09.166+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	07:39:22	MBC1 HD	28146	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T08:31:10.861+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	21:39:22	MBC1 HD	27939	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T21:42:15.259+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	10:59:22	MBC1 HD	27929	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T11:31:47.951+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	12:02:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T12:04:46.804+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-06	16:45:21	MBC2	14601		SALIVE	ARABSAT	1709554787.5329993	
4de5d928230506096ebe5acbb6d956f3	2024-01-06	03:51:51	MBC Action	30968	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T03:54:37.023+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:32:24	MBC IRAQ	30206	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T13:34:52.286+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	01:29:22	MBC1 HD	28139	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T01:58:42.33+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	23:49:22	MBC1 HD	27942	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T23:51:49.595+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-06	14:12:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T14:15:07.912+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	09:31:51	MBC Action	30976	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T09:34:19.719+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-06	14:47:25	Al Arabiya	25170		SALIVE	ARABSAT	1709554787.5329993	
917c4b6d7f2205b267027fde232a13d4	2024-01-06	04:18:32	GOBX Marhaba	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T04:20:11.922+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	13:02:24	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T13:04:43.554+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	00:39:22	MBC1 HD	28138	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T01:22:05.643+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-06	23:12:23	Nile Drama	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709117223.6836503	2024-01-06T23:14:46.718+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	14:21:51	MBC Action	30750	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T14:24:21.415+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-06	15:44:10	MBC Max HD	12984		SALIVE	ARABSAT	1709554787.5329993	
917c4b6d7f2205b267027fde232a13d4	2024-01-06	00:05:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T00:08:11.703+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-06	13:31:51	MBC Action	30750	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709117223.6836503	2024-01-06T13:34:43.026+00:00
4136b85db09a646f2fb83c341556c940	2024-01-06	01:09:22	MBC1 HD	28139	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709554787.5329993	2024-01-06T01:22:05.643+00:00
