mac	eventdate	eventtime	chname	program_id	geo_location	code	sat	ts	indextime
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:28	AlThaqafeya HD	3866	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:05	MBC3	64717	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:03:25.118+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:06:30	Al Hadath	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:09:21.795+00:00
b0431ae993eb3808679580c83915ee16	2024-01-01	00:43:34	MBC1	0		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:23	MBC+ Variety HD	21688		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:24	MBC4	43771		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:44:33	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:24	MBC Action HD	30548		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:47	France 24 English HD	8971		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:49	Zee Alwan	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:03:47.367+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:06:17	MBC Action	30546	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:09:21.795+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:24	Al Arabiya Business	492		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:39:23	Asharq News Channel HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:41:48.817+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:38:42	LBC sat	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T18:24:41.309+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:00:51	MBC IRAQ	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:02:19.345+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:27	MBC Masr 2	29545		ELWS	NILESAT 101&102	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:03:46	MBC1	27740		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:29	Al Arabiya HD	24991		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:45:10	ALSahraa HD	0	[46.7152, 24.6537]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:47:50.69+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:49:54	Al Hayat Muslsalat	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:43	SSC 5 HD	17010	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:24	MBC3	0		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:38:55	CBC	41415	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:24:41.309+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:16:59	Al Arabiya	25001		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	10:54:34	MBC MAX	12966	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T10:56:46.83+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:38:18	CBC	41415	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:24:41.309+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:01	MBC2	14517	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:03:25.118+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:46	SPACETOON ARABIC	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:39:21	CITRUSS TV	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:41:48.817+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:11	MBC Drama HD	30195	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:02:10	Syria Drama	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:03:47.367+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:28:42	MBC2	14515	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:32:53.852+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:07:43	Al Arabiya Business	0		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:48	AlThaqafeya HD	3864		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:23	Asharq Documentary HD	0		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	16:28:18	Mix	14521	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:27:14.873+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:27	MBC Masr	30225		ELWS	NILESAT 101&102	1709076809.0243657	
b0431ae993eb3808679580c83915ee16	2024-01-01	00:49:40	Saudi 1 HD	60255		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:05:30	Al Nahar One	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:07:45.342+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:44:48	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:16:59	MBC Drama	30200		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:36	MBC IRAQ	29694	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:03:47.367+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:39	SPACETOON ARABIC	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:02:12	Dream2	0	[46.7152, 24.6537]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T15:04:15.398+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:06:38	MBC Masr 2	29550	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:09:21.795+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:09	MBC+ Drama  HD	32974	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:25	MBC MAX	12895		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:28	HYA	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:45:27	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:35:00	Alrai TV	8642	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:24:41.309+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:16:57	MBC3	64721		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	00:38:41	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T00:41:37.703+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:16:57	MBC2	14518		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:35:14	MBC Drama	30194	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T18:24:41.309+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:43	Al Nahar Drama	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:00:48	Asharq News Channel HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:02:19.345+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:17:02	MBC1 HD	27740		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:22	Euronews	0		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:29:12	France 24 English HD	9001		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:06:16	MBC4	43802	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:07:45.342+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:12	MBC Drama	30198	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:03:25.118+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:47	Euronews	0		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:49:24	MBC Action HD	30548		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:44:55	CITRUSS TV	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:46:47.319+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-01	13:41:51	MBC1	27732		ELWS	ARABSAT	1709076809.0243657	
b0431ae993eb3808679580c83915ee16	2024-01-01	13:05:11	Saudi 1 HD	0		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:40:42	Al Arabiya	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:42:21.432+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	12:24:05	KSA SPORT1 HD	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T12:26:35.316+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:05:25	Alrai TV	8650	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:07:45.342+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:39:59	MBC Masr 2	0	[46.7152, 24.6537]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:41:48.817+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:29:09	MBC Action HD	30547		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:02:17	Sama Dubai	44588	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:20:00	MBC2 HD	14518		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:45	beIN SPORTS HD	0		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:30:19	MBC Action	30542	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:32:53.852+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:49:34	Mix	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:01:24	MBC MAX	12900	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:03:47.367+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:39:24	MBC IRAQ	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:41:48.817+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:45:15	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	10:54:36	Al Hadath	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T10:56:46.83+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:05	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:44:50	Al Hadath	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:46:47.319+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:29:10	AlThaqafeya HD	3716		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:51:04	CBC	41415	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:44:26	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:24:41.309+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:24:06	MBC+ Variety HD	21688		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	18:22:26	MBC1	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T18:27:43.749+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:16:59	MBC MAX	12900		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:44	SSC Extra 1 HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:02:11	Sada El Balad Drama	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T19:03:47.367+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:38:17	CBC	41415	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:24:41.309+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:50	Al Arabiya HD	24992		ELWS	ARABSAT	1709076809.0243657	
bda326f89bce77e65a79c04cd2970abe	2024-01-01	19:11:39	Al Arabiya	25000		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:00:47	CITRUSS TV	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:02:19.345+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:26	Al Hadath	0		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:08	MBC Drama HD	30195	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:17:00	CITRUSS TV	0		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:38:40	LBC sat	0	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T18:24:41.309+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:29	Asharq Documentary HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:09:50	MBC Action HD	30538		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:27	MBC Bollywood	25280		ELWS	ARABSAT	1709076809.0243657	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	12:48:25	MBC Action	30538		ELWS	ARABSAT	1709076809.0243657	
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:30:20	MBC Drama	30195	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:32:53.852+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:40	SSC News HD	24234	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:46	SSC Extra 3 HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	10:54:31	MBC Action	30700	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T10:56:46.83+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:06:21	MBC MAX	12900	[39.2192, 21.5169]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:09:21.795+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	19:40:03	MBC IRAQ	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T19:42:21.432+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:50:12	AL SHARQIYA	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:07	MBC Bollywood HD	25432	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:03:14.277+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:01:41	SSC 2 HD	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:04:15.398+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	10:54:36	Al Hadath	0	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T10:56:46.83+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	13:08:45	France 24 Arabic HD	10148		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:44:54	Test	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	20:23:04	MBC Bollywood HD	25285		ELWS	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	14:51:00	Al Nahar Drama	0	[39.2192, 21.5169]	ELWS	NILESAT_101&102	1709076809.0243657	2024-01-01T18:25:45.066+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	15:30:22	MBC MAX	12897	[46.7152, 24.6537]	ELWS	BADR_4&6	1709076809.0243657	2024-01-01T15:32:53.852+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01	00:45:01	MBC1 HD	27718		SALIVE	ARABSAT	1709076809.0243657	
917c4b6d7f2205b267027fde232a13d4	2024-01-01	08:05:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T08:07:06.903+00:00
b0431ae993eb3808679580c83915ee16	2024-01-01	11:55:26	GOBX Marhaba	0		SALIVE	ARABSAT	1709076809.0243657	
d0ebccafea584c0612b5ed708589005d	2024-01-01	01:30:57	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709076809.0243657	
d0ebccafea584c0612b5ed708589005d	2024-01-01	09:32:07	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709076809.0243657	
917c4b6d7f2205b267027fde232a13d4	2024-01-01	12:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T12:28:12.05+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-01	16:01:51	MBC Action	30543	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T16:03:44.876+00:00
4136b85db09a646f2fb83c341556c940	2024-01-01	16:29:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T17:16:27.651+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-01	21:51:51	MBC Action	30548	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T21:54:17.067+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-01	19:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T19:27:48.838+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	19:42:16	MBC Masr 2	29550	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709076809.0243657	2024-01-01T19:43:38.423+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-01	20:52:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709076809.0243657	2024-01-01T20:54:15.193+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-01	13:30:41	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709076809.0243657	
d0ebccafea584c0612b5ed708589005d	2024-01-01	03:41:21	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709076809.0243657	
917c4b6d7f2205b267027fde232a13d4	2024-01-01	03:45:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T03:47:43.897+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-01	14:13:11	Al Arabiya	24993		SALIVE	ARABSAT	1709076809.0243657	
d0ebccafea584c0612b5ed708589005d	2024-01-01	07:41:56	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709076809.0243657	
bda326f89bce77e65a79c04cd2970abe	2024-01-01	15:42:11	Al Arabiya	25113		SALIVE	ARABSAT	1709076809.0243657	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	15:04:54	SPACETOON ARABIC	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709076809.0243657	2024-01-01T18:27:14.873+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-01	21:02:16	MBC Masr 2	29408	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709076809.0243657	2024-01-01T21:04:12.417+00:00
4136b85db09a646f2fb83c341556c940	2024-01-01	06:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709076809.0243657	2024-01-01T17:16:27.651+00:00
