mac	eventdate	eventtime	chname	program_id	geo_location	code	sat	ts	indextime
917c4b6d7f2205b267027fde232a13d4	2024-01-05	07:15:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:54:11.335+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	13:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T13:27:35.58+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	21:42:24	MBC1	28136	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:45:05.661+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	13:12:23	Al Nahar Drama	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T13:14:41.13+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	05:15:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:52:45.881+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	18:52:59	MBC1	28135	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:54:46.837+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	15:42:59	MBC1	28133	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:44:17.62+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	00:20:16	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	01:23:48	MBC1	27988		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	11:22:23	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:24:52.808+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	19:35:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T19:37:39.797+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	00:31:23	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	10:52:23	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T10:55:06.252+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	17:41:51	MBC Action	30724	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T17:44:37.748+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	15:51:51	MBC Action	30723	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:54:37.258+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	07:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:51:39.742+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	00:11:51	MBC Action	30641	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T00:14:37.671+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	23:45:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T23:47:47.743+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	08:01:51	MBC Action	30957	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:04:14.525+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	11:15:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:17:36.823+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	19:42:24	MBC+ Drama  HD	33346	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T19:45:02.643+00:00
b0431ae993eb3808679580c83915ee16	2024-01-05	19:21:21	Saudi 1 HD	60708		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	18:11:36	Saudi 1 HD	60439		SALIVE	ARABSAT	1709081252.5280542	
917c4b6d7f2205b267027fde232a13d4	2024-01-05	07:45:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:54:11.335+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	11:41:51	MBC Action	30963	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:44:20.105+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	22:49:46	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	18:52:02	Saudi 1 HD	60440		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	12:44:10	MBC1	27901		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	02:12:23	MBC Drama	30303	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T02:14:36.396+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	00:23:44	GOBX Marhaba	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	05:12:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T05:14:40.912+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	00:11:10	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	06:32:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T06:34:37.321+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-05	14:43:09	Al Arabiya	25139		SALIVE	ARABSAT	1709081252.5280542	
917c4b6d7f2205b267027fde232a13d4	2024-01-05	12:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T12:28:15.821+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	07:41:00	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
d0ebccafea584c0612b5ed708589005d	2024-01-05	21:10:42	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
bda326f89bce77e65a79c04cd2970abe	2024-01-05	21:19:29	Al Arabiya	25148		SALIVE	ARABSAT	1709081252.5280542	
4de5d928230506096ebe5acbb6d956f3	2024-01-05	15:01:51	MBC Action	30964	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:04:24.467+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	15:11:51	MBC Action	30964	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:14:22.535+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	23:55:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T23:58:06.665+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	11:02:23	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:05:03.33+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	11:11:51	MBC Action	30717	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:14:37.519+00:00
b0431ae993eb3808679580c83915ee16	2024-01-05	20:51:19	Saudi 1 HD	60443		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	04:52:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T04:54:34.073+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	21:42:59	MBC1	28136	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:45:05.661+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	16:07:12	MBC Action HD	30724		SALIVE	ARABSAT	1709081252.5280542	
d0ebccafea584c0612b5ed708589005d	2024-01-05	00:40:29	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
4136b85db09a646f2fb83c341556c940	2024-01-05	12:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:11:41.853+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	12:42:23	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T12:44:45.788+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	10:02:23	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T10:05:08.2+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	03:11:51	MBC Action	30807	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T03:14:37.407+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	21:05:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:08:17.373+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	16:02:59	MBC1	28134	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T16:04:49.978+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	18:05:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:08:19.616+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	07:21:51	MBC Action	30956	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:24:37.61+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	06:31:15	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	14:41:19	Saudi 1 HD	60706		SALIVE	ARABSAT	1709081252.5280542	
4de5d928230506096ebe5acbb6d956f3	2024-01-05	22:41:51	MBC Action	30730	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T22:44:33.749+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	03:35:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T03:38:11.857+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	09:01:52	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	02:52:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T02:54:44.564+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	15:42:23	MBC Drama	30363	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:44:47.941+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	05:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:54:11.335+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	03:29:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:35:38.982+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	20:10:03	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	18:12:23	MBC Drama	30366	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:15:12.186+00:00
bda326f89bce77e65a79c04cd2970abe	2024-01-05	21:49:27	Al Arabiya	25148		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	21:12:59	MBC1	28136	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:15:09.78+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	14:59:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:11:41.853+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	01:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T01:51:39.37+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	00:22:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T00:24:18.241+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	18:42:23	MBC Drama	30366	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:45:04.086+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	14:57:27	MBC Action HD	30721		SALIVE	ARABSAT	1709081252.5280542	
917c4b6d7f2205b267027fde232a13d4	2024-01-05	06:55:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T08:54:11.335+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	15:32:23	MBC Drama	30363	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:35:06.452+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	15:55:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:58:15.737+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	11:29:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T15:11:41.853+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	00:31:51	MBC Action	30641	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T00:34:40.075+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	02:30:40	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
4136b85db09a646f2fb83c341556c940	2024-01-05	09:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T09:51:38.771+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	14:15:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T14:17:32.268+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	08:30:32	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	13:17:12	MBC1	27902		SALIVE	ARABSAT	1709081252.5280542	
917c4b6d7f2205b267027fde232a13d4	2024-01-05	16:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T16:27:43.322+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	00:51:51	MBC Action	30641	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T00:54:15.571+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	18:01:51	MBC Action	30725	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:04:04.991+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	14:52:59	MBC1	27903	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T14:54:09.782+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	18:35:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:37:42.339+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	18:22:59	MBC1	27908	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:24:49.921+00:00
b0431ae993eb3808679580c83915ee16	2024-01-05	19:12:15	Saudi 1 HD	60708		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	08:42:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T08:44:38.661+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	04:22:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T04:24:13.094+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	14:10:11	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
4de5d928230506096ebe5acbb6d956f3	2024-01-05	18:31:51	MBC Action	30725	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T18:34:40.641+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	02:10:27	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
b0431ae993eb3808679580c83915ee16	2024-01-05	15:21:45	Saudi 1 HD	60435		SALIVE	ARABSAT	1709081252.5280542	
4de5d928230506096ebe5acbb6d956f3	2024-01-05	05:31:51	MBC Action	30808	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T05:34:05.81+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	09:32:59	Saudi Quran HD	33093	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T09:34:10.762+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	12:55:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T12:57:32.825+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	00:03:31	GOBX Marhaba	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	03:02:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T03:04:41.664+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	04:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T04:28:05.427+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	22:35:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T22:37:44.224+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	20:19:09	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
d0ebccafea584c0612b5ed708589005d	2024-01-05	16:40:48	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
4136b85db09a646f2fb83c341556c940	2024-01-05	07:09:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:35:38.982+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	05:09:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:35:38.982+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	05:49:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:35:38.982+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	03:51:32	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	21:52:59	MBC1	28136	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:54:43.736+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	19:00:18	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
d0ebccafea584c0612b5ed708589005d	2024-01-05	17:01:01	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	14:17:01	MBC Action HD	30720		SALIVE	ARABSAT	1709081252.5280542	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	22:32:24	Fursan Aliraq TV	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T22:34:40.88+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	22:42:24	Fursan Aliraq TV	0	[39.2192, 21.5169]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T22:44:37.249+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	02:39:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T02:41:34.101+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	01:32:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T01:34:10.015+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	21:32:59	MBC1	28136	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T21:34:43.963+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	12:05:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T12:07:38.992+00:00
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	22:02:59	MBC1	28136	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T22:04:49.909+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	11:52:23	SAUDI CH For Sunnah HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T11:54:49.026+00:00
4136b85db09a646f2fb83c341556c940	2024-01-05	04:39:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T07:35:38.982+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	00:15:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T00:18:12.797+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	10:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T10:27:36.953+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	09:22:23	SAUDI CH For Quran HD	0	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T09:25:08.944+00:00
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-05	01:42:23	MBC Drama	30302	[39.2192, 21.5169]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T01:44:45.071+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	03:31:51	MBC Action	30645	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T03:34:32.961+00:00
b0431ae993eb3808679580c83915ee16	2024-01-05	21:59:03	MBC1	28136		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	05:22:59	ALSahraa HD	0	[46.7152, 24.6537]	SALIVE	NILESAT_101&102	1709081252.5280542	2024-01-05T05:24:36.743+00:00
917c4b6d7f2205b267027fde232a13d4	2024-01-05	19:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T19:27:43.601+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	05:11:51	MBC Action	30808	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T05:14:07.865+00:00
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-05	16:38:32	MBC Action HD	30724		SALIVE	ARABSAT	1709081252.5280542	
4136b85db09a646f2fb83c341556c940	2024-01-05	00:19:22	SSC Extra 1 HD	0	[21.0362, 52.2394]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T01:34:06.277+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	14:50:37	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
d0ebccafea584c0612b5ed708589005d	2024-01-05	22:29:33	SSC News HD	0		SALIVE	ARABSAT	1709081252.5280542	
917c4b6d7f2205b267027fde232a13d4	2024-01-05	01:25:10	SSC Extra 2	0	[45.0, 25.0]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T01:27:40.266+00:00
4de5d928230506096ebe5acbb6d956f3	2024-01-05	17:11:51	MBC Action	30724	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T17:14:10.291+00:00
d0ebccafea584c0612b5ed708589005d	2024-01-05	07:00:34	SSC Extra 1 HD	0		SALIVE	ARABSAT	1709081252.5280542	
50d36e864595f192aa69d23d52f7c8bf	2024-01-05	12:32:59	MBC1	27901	[46.7152, 24.6537]	SALIVE	BADR_4&6	1709081252.5280542	2024-01-05T12:34:48.129+00:00
